	Date	Retailer	Company	Margin	Amount
14076	10/25/2018	ElectroLink	OrionVolt Systems	147.40	916.00
14077	10/25/2018	ElectroLink	OrionVolt Systems	114.71	714.80
14078	10/25/2018	ElectroLink	FusionAnchor Technologies	133.65	1474.90
14079	10/25/2018	ElectroLink	FusionAnchor Technologies	1178.42	4270.96
14080	10/25/2018	ElectroLink	FusionAnchor Technologies	392.94	2790.28
14081	10/28/2018	BrightWire	OrionVolt Systems	50.94	272.00
14082	10/28/2018	BrightWire	OrionVolt Systems	30.86	173.20
14083	10/28/2018	BrightWire	OrionVolt Systems	435.90	2470.00
14084	10/28/2018	VoltStream	AnchorVolt Industries	212.84	1600.00
14085	10/28/2018	VoltStream	SupraVolt Manufacturing	431.50	469.00
14086	10/28/2018	VoltStream	SupraVolt Manufacturing	503.20	1722.00
14087	10/28/2018	VoltStream	SupraVolt Manufacturing	65.38	265.00
14088	10/28/2018	VoltStream	OrionVolt Systems	86.00	587.30
14089	10/28/2018	VoltStream	OrionVolt Systems	279.95	687.50
14090	10/28/2018	VoltStream	OrionVolt Systems	118.68	721.80
14091	10/28/2018	VoltStream	ElectroSaar Fabricators	49.90	265.00
14092	10/28/2018	BrightEnergy	PowerCrest Engineering	275.66	1620.00
14093	10/28/2018	BrightEnergy	OrionVolt Systems	482.89	3100.00
14094	10/28/2018	BrightEnergy	OrionVolt Systems	558.75	3652.00
14095	10/28/2018	BrightEnergy	OrionVolt Systems	596.20	3870.50
14096	10/28/2018	BrightEnergy	OrionVolt Systems	772.42	5006.00
14097	10/28/2018	BrightEnergy	OrionVolt Systems	978.73	6380.00
14098	10/28/2018	BrightEnergy	OrionVolt Systems	795.34	2035.00
14099	10/28/2018	BrightEnergy	OrionVolt Systems	1011.29	7435.00
14100	10/28/2018	BrightEnergy	OrionVolt Systems	1444.09	7448.00
14101	10/28/2018	BrightEnergy	OrionVolt Systems	55.24	385.00
14102	10/28/2018	BrightEnergy	OrionVolt Systems	45.24	389.00
14103	10/28/2018	BrightEnergy	OrionVolt Systems	50.24	386.00
14104	10/28/2018	BrightEnergy	OrionVolt Systems	48.24	388.00
14105	10/28/2018	BrightEnergy	OrionVolt Systems	49.24	379.00
14106	10/28/2018	BrightEnergy	OrionVolt Systems	697.87	4557.00
14107	10/28/2018	BrightEnergy	OrionVolt Systems	553.45	3557.00
14108	10/28/2018	BrightCircuit	PowerCrest Engineering	73.63	480.50
14109	10/28/2018	BrightCircuit	OrionVolt Systems	449.60	2592.00
14110	10/28/2018	BrightCircuit	OrionVolt Systems	594.20	2601.00
14111	10/28/2018	BrightCircuit	OrionVolt Systems	437.08	2463.00
14112	10/28/2018	BrightCircuit	OrionVolt Systems	123.91	789.60
14113	10/29/2018	ElectroSource	AnchorVolt Industries	1874.10	40229.00
14114	10/29/2018	ElectroSource	BharatElectra Works	3.03	11.03
14115	10/30/2018	CurrentWorld	SupraVolt Manufacturing	39.40	1120.00
14116	10/30/2018	CurrentWorld	OrionVolt Systems	250.37	667.60
14117	10/30/2018	CurrentWorld	OrionVolt Systems	152.56	434.00
14118	10/30/2018	CurrentWorld	OrionVolt Systems	458.80	1393.40
14119	10/30/2018	CurrentWorld	OrionVolt Systems	182.50	864.80
14120	10/30/2018	CurrentWorld	ElectroSaar Fabricators	11.80	1028.00
14121	10/30/2018	CurrentWorld	ElectroSaar Fabricators	73.77	295.00
14122	10/30/2018	PowerNode	Others	42.65	281.20
14123	10/30/2018	PowerNode	Others	188.86	456.60
14124	10/30/2018	PowerNode	Others	331.35	1184.40
14125	10/30/2018	PowerNode	Others	63.92	532.00
14126	10/30/2018	PowerNode	Others	-9.65	217.00
14127	10/30/2018	PowerNode	PowerMatic Havells	23.85	160.20
14128	10/30/2018	PowerNode	PowerMatic Havells	27.02	315.40
14129	10/30/2018	PowerNode	OrionVolt Systems	595.00	2598.00
14130	10/30/2018	VoltVision	OrionVolt Systems	440.40	2595.00
14131	10/30/2018	VoltVision	OrionVolt Systems	586.00	2592.00
14132	11/2/2018	BrightWire	OrionVolt Systems	443.40	2590.00
14133	11/2/2018	BrightWire	OrionVolt Systems	593.00	2592.00
14134	11/6/2018	Cash	DynoAnchor Works	8.60	68.16
14135	11/6/2018	Cash	VoltWave Manufacturing	909.53	7787.61
14136	11/6/2018	Cash	BharatElectra Works	494.30	2447.21
14137	11/6/2018	Cash	BharatElectra Works	1182.84	5018.11
14138	11/6/2018	PulseCraft Depot	OrionVolt Systems	257.20	1330.00
14139	11/7/2018	VoltGuard	OrionVolt Systems	85.06	702.60
14140	11/7/2018	VoltGuard	OrionVolt Systems	230.63	1103.00
14141	11/7/2018	BrightBolt Store	AnchorVolt Industries	815.45	4350.76
14142	11/7/2018	BrightBolt Store	AnchorVolt Industries	254.98	1184.92
14143	11/7/2018	BrightBolt Store	AnchorVolt Industries	1166.24	2916.78
14144	11/7/2018	BrightBolt Store	OrionVolt Systems	418.00	2741.00
14145	11/7/2018	BrightBolt Store	OrionVolt Systems	281.65	1783.50
14146	11/7/2018	BrightBolt Store	AnchorVolt Industries	1665.50	4216.60
14147	11/8/2018	WattWorks	OrionVolt Systems	154.02	1792.74
14148	11/8/2018	WattWorks	OrionVolt Systems	269.61	1745.00
14149	11/8/2018	WattWorks	OrionVolt Systems	266.61	1737.00
14150	11/8/2018	WattWorks	OrionVolt Systems	282.61	1822.80
14151	11/8/2018	WattWorks	OrionVolt Systems	284.61	1832.80
14152	11/8/2018	WattWorks	OrionVolt Systems	218.61	1568.40
14153	11/8/2018	WattWorks	OrionVolt Systems	264.09	3309.40
14154	11/8/2018	WattWorks	OrionVolt Systems	331.34	2129.60
14155	11/8/2018	WattWorks	OrionVolt Systems	447.08	2613.00
14156	11/8/2018	WattWorks	OrionVolt Systems	494.80	2298.52
14157	11/8/2018	WattWorks	OrionVolt Systems	428.94	2607.00
14158	11/8/2018	WattWorks	OrionVolt Systems	1220.50	3264.00
14159	11/8/2018	WattWorks	OrionVolt Systems	202.66	1698.60
14160	11/8/2018	WattWorks	ElectroSaar Fabricators	62.49	214.00
14161	11/8/2018	WattWorks	ElectroSaar Fabricators	142.54	599.00
14162	10/7/2018	Cash	DynoAnchor Works	8.46	24.86
14163	10/7/2018	Cash	BharatElectra Works	131.51	136.00
14164	10/7/2018	Cash	BharatElectra Works	302.79	1575.56
14165	11/1/2018	Cash	AnchorVolt Industries	211.06	504.10
14166	11/1/2018	Cash	AnchorVolt Industries	237.68	830.60
14167	11/1/2018	Cash	BharatElectra Works	143.84	1891.00
14168	11/1/2018	Cash	BharatElectra Works	52.95	658.00
14169	11/1/2018	Cash	OrionVolt Systems	46.17	166.25
14170	11/12/2018	BrightCircuit	AnchorVolt Industries	239.68	2113.30
14171	11/12/2018	BrightCircuit	AnchorVolt Industries	1130.05	4220.60
14172	11/12/2018	BrightCircuit	AnchorVolt Industries	402.31	1431.72
14173	11/12/2018	BrightCircuit	AnchorVolt Industries	520.11	2569.60
14174	11/12/2018	BrightCircuit	AnchorVolt Industries	377.08	1432.98
14175	11/12/2018	BrightCircuit	AnchorVolt Industries	422.15	1686.04
14176	11/12/2018	BrightCircuit	AnchorVolt Industries	555.25	1901.80
14177	11/12/2018	BrightCircuit	AnchorVolt Industries	551.43	2061.74
14178	11/12/2018	BrightCircuit	AnchorVolt Industries	812.66	2963.08
14179	11/12/2018	BrightCircuit	AnchorVolt Industries	822.01	3117.02
14180	11/13/2018	PulseCraft Depot	AnchorVolt Industries	28.60	99.10
14181	11/13/2018	PulseCraft Depot	AnchorVolt Industries	49.07	165.90
14182	11/13/2018	PulseCraft Depot	AnchorVolt Industries	67.01	186.40
14183	11/13/2018	PulseCraft Depot	AnchorVolt Industries	129.13	284.48
14184	11/13/2018	PulseCraft Depot	AnchorVolt Industries	36.48	84.44
14185	11/13/2018	PulseCraft Depot	AnchorVolt Industries	28.96	65.00
14186	11/16/2018	WattWise	AnchorVolt Industries	417.21	2178.38
14187	11/16/2018	WattWise	PowerCrest Engineering	145.91	957.00
14188	11/16/2018	WattWise	SupraVolt Manufacturing	264.13	533.00
14189	11/16/2018	WattWise	SupraVolt Manufacturing	175.98	1020.00
14190	11/16/2018	WattWise	OrionVolt Systems	788.72	1325.50
14191	11/16/2018	WattWise	OrionVolt Systems	985.01	3307.75
14192	11/16/2018	WattWise	OrionVolt Systems	285.36	1514.60
14193	11/16/2018	WattWise	OrionVolt Systems	490.17	2299.75
14194	11/16/2018	WattWise	OrionVolt Systems	670.59	2844.75
14195	11/16/2018	WattWise	OrionVolt Systems	276.92	683.50
14196	11/16/2018	ElectroLink	FusionAnchor Technologies	1270.72	9570.09
14197	11/14/2018	PulseCraft Depot	AnchorVolt Industries	283.91	936.00
14198	11/14/2018	PulseCraft Depot	AnchorVolt Industries	293.35	918.40
14199	11/14/2018	PulseCraft Depot	AnchorVolt Industries	61.22	177.40
14200	11/14/2018	PulseCraft Depot	AnchorVolt Industries	109.87	304.88
14201	11/14/2018	PulseCraft Depot	AnchorVolt Industries	214.41	593.00
14202	11/14/2018	PulseCraft Depot	AnchorVolt Industries	44.82	126.70
14203	11/14/2018	PulseCraft Depot	AnchorVolt Industries	130.60	359.84
14204	11/14/2018	PulseCraft Depot	AnchorVolt Industries	147.97	385.36
14205	11/14/2018	PulseCraft Depot	AnchorVolt Industries	350.80	1178.00
14206	11/14/2018	PulseCraft Depot	AnchorVolt Industries	174.28	570.60
14207	11/14/2018	PulseCraft Depot	AnchorVolt Industries	277.23	773.40
14208	11/14/2018	PulseCraft Depot	AnchorVolt Industries	234.18	641.40
14209	11/14/2018	PulseCraft Depot	VoltIndus Fabrications	403.88	1989.40
14210	11/14/2018	PulseCraft Depot	VoltIndus Fabrications	158.04	665.40
14211	11/14/2018	PulseCraft Depot	SupraVolt Manufacturing	211.95	535.00
14212	11/14/2018	PulseCraft Depot	SupraVolt Manufacturing	45.42	91.00
14213	11/14/2018	PulseCraft Depot	OrionVolt Systems	152.03	254.00
14214	11/14/2018	PulseCraft Depot	OrionVolt Systems	88.52	162.00
14215	11/14/2018	ElectroGlow	AnchorVolt Industries	937.20	4719.20
14216	11/14/2018	ElectroGlow	SupraVolt Manufacturing	71.76	298.00
14217	11/14/2018	ElectroGlow	ElectroSaar Fabricators	7.80	1026.00
14218	11/14/2018	ElectroGlow	ElectroSaar Fabricators	132.70	777.00
14219	11/15/2018	ElectroSphere	FusionAnchor Technologies	265.55	1340.17
14220	11/15/2018	ElectroSphere	FusionAnchor Technologies	180.23	1009.12
14221	11/16/2018	Cash	AnchorVolt Industries	1294.32	3906.00
14222	11/16/2018	Cash	AnchorVolt Industries	432.19	1455.40
14223	11/16/2018	Cash	AnchorVolt Industries	592.06	2504.00
14224	11/16/2018	Cash	AnchorVolt Industries	481.41	1650.40
14225	11/16/2018	Cash	AnchorVolt Industries	204.96	514.68
14226	11/16/2018	Cash	AnchorVolt Industries	1394.81	4411.10
14227	11/16/2018	Cash	AnchorVolt Industries	30.76	91.20
14228	11/16/2018	Cash	AnchorVolt Industries	537.53	1364.40
14229	11/16/2018	Cash	AnchorVolt Industries	1018.96	3350.62
14230	11/16/2018	Cash	AnchorVolt Industries	957.90	2656.00
14231	11/16/2018	Cash	AnchorVolt Industries	38.01	126.70
14232	11/16/2018	Cash	AnchorVolt Industries	69.60	177.42
14233	11/16/2018	Cash	AnchorVolt Industries	1224.80	3192.06
14234	11/16/2018	Cash	AnchorVolt Industries	142.12	372.46
14235	11/16/2018	Cash	AnchorVolt Industries	413.44	1830.00
14236	11/16/2018	Cash	AnchorVolt Industries	601.42	1903.24
14237	11/16/2018	Cash	AnchorVolt Industries	1105.41	3538.80
14238	11/16/2018	Cash	AnchorVolt Industries	975.33	2668.60
14239	11/16/2018	Cash	AnchorVolt Industries	430.07	2117.44
14240	11/16/2018	Cash	AnchorVolt Industries	910.67	4189.88
14241	11/16/2018	Cash	PowerCrest Engineering	120.67	316.00
14242	11/16/2018	Cash	VoltIndus Fabrications	138.80	648.42
14243	11/16/2018	Cash	SupraVolt Manufacturing	123.55	364.00
14244	11/16/2018	Cash	SupraVolt Manufacturing	48.55	86.00
14245	11/16/2018	Cash	OrionVolt Systems	1583.33	4467.00
14246	11/16/2018	Cash	OrionVolt Systems	418.14	1038.00
14247	11/16/2018	Cash	OrionVolt Systems	889.65	1708.00
14248	11/16/2018	PulseCraft Depot	NexaGrid Solutions	87.21	590.43
14249	11/16/2018	PulseCraft Depot	NexaGrid Solutions	26.64	388.99
14250	11/16/2018	ElectroMotive	AnchorVolt Industries	462.24	4226.60
14251	11/16/2018	ElectroMotive	AnchorVolt Industries	818.39	4352.76
14252	11/16/2018	ElectroMotive	AnchorVolt Industries	81.88	784.00
14253	11/16/2018	ElectroMotive	SupraVolt Manufacturing	222.13	1094.00
14254	11/16/2018	ElectroMotive	SupraVolt Manufacturing	127.89	684.00
14255	11/16/2018	ElectroMotive	SupraVolt Manufacturing	178.81	675.00
14256	11/18/2018	VoltHaven Tech	HavellCore Technologies	18.79	311.00
14257	11/18/2018	VoltHaven Tech	BharatElectra Works	403.26	1232.84
14258	11/18/2018	VoltHaven Tech	SupraVolt Manufacturing	36.10	198.00
14259	11/18/2018	VoltHaven Tech	SupraVolt Manufacturing	68.94	238.00
14260	11/18/2018	VoltHaven Tech	SupraVolt Manufacturing	65.03	356.00
14261	11/18/2018	VoltHaven Tech	SupraVolt Manufacturing	52.63	233.00
14262	11/18/2018	VoltHaven Tech	SupraVolt Manufacturing	59.27	228.00
14263	11/18/2018	VoltHaven Tech	OrionVolt Systems	93.88	467.04
14264	11/19/2018	SurgeSphere Electric	AnchorVolt Industries	838.19	3164.32
14265	11/19/2018	SurgeSphere Electric	AnchorVolt Industries	286.54	1307.08
14266	11/19/2018	SurgeSphere Electric	AnchorVolt Industries	40.48	151.03
14267	11/19/2018	SurgeSphere Electric	AnchorVolt Industries	806.61	2971.08
14268	11/19/2018	SurgeSphere Electric	AnchorVolt Industries	301.60	1658.00
14269	11/19/2018	BrightEnergy	AnchorVolt Industries	4588.61	42160.00
14270	11/20/2018	BrightBolt Store	Others	57.14	425.60
14271	11/20/2018	BrightBolt Store	OrionVolt Systems	113.04	700.40
14272	11/20/2018	BrightPower	OrionVolt Systems	85.03	730.00
14273	11/20/2018	BrightPower	OrionVolt Systems	395.30	1323.50
14274	11/20/2018	BrightPower	OrionVolt Systems	368.53	2370.00
14275	11/20/2018	BrightPower	OrionVolt Systems	230.00	1464.00
14276	11/20/2018	BrightPower	OrionVolt Systems	294.20	1647.00
14277	11/20/2018	BrightPower	OrionVolt Systems	179.83	1179.90
14278	11/20/2018	BrightPower	OrionVolt Systems	237.15	1513.50
14279	11/20/2018	BrightPower	OrionVolt Systems	304.16	1971.60
14280	11/20/2018	BrightPower	OrionVolt Systems	351.89	2249.60
14281	11/20/2018	BrightPower	OrionVolt Systems	464.93	3004.00
14282	11/20/2018	Cash	AnchorVolt Industries	342.99	1046.86
14283	11/20/2018	Cash	AnchorVolt Industries	341.22	1279.00
14284	11/20/2018	Cash	AnchorVolt Industries	114.01	346.06
14285	11/20/2018	Cash	AnchorVolt Industries	50.30	149.41
14286	11/20/2018	Cash	AnchorVolt Industries	249.42	766.40
14287	11/20/2018	Cash	AnchorVolt Industries	309.23	1199.65
14288	11/20/2018	Cash	AnchorVolt Industries	184.20	558.00
14289	11/20/2018	Cash	AnchorVolt Industries	37.68	105.65
14290	11/20/2018	Cash	AnchorVolt Industries	153.59	449.08
14291	11/20/2018	Cash	AnchorVolt Industries	162.16	501.58
14292	11/20/2018	Cash	AnchorVolt Industries	191.27	735.00
14293	11/20/2018	Cash	AnchorVolt Industries	80.04	257.52
14294	11/20/2018	Cash	AnchorVolt Industries	68.78	276.00
14295	11/20/2018	Cash	AnchorVolt Industries	14.12	30.80
14296	11/20/2018	Cash	AnchorVolt Industries	71.97	263.35
14297	11/20/2018	Cash	AnchorVolt Industries	233.87	717.80
14298	11/20/2018	Cash	AnchorVolt Industries	162.55	580.50
14299	11/20/2018	Cash	AnchorVolt Industries	409.04	1244.60
14300	11/20/2018	Cash	VoltIndus Fabrications	188.65	718.80
14301	11/20/2018	Cash	VoltIndus Fabrications	204.08	1218.90
14302	11/20/2018	Cash	DynoVolt Engineering	52.75	208.60
14303	11/20/2018	Cash	DynoVolt Engineering	7.50	21.00
14304	11/20/2018	Cash	OrionVolt Systems	79.98	159.25
14305	11/20/2018	Cash	OrionVolt Systems	344.93	805.80
14306	11/20/2018	Cash	OrionVolt Systems	25.53	105.00
14307	11/20/2018	Cash	OrionVolt Systems	20.45	70.75
14308	11/20/2018	Cash	ElectroSaar Fabricators	10.36	34.90
14309	11/21/2018	Cash	AnchorVolt Industries	748.08	2369.50
14310	11/21/2018	Cash	AnchorVolt Industries	917.98	2786.60
14311	11/21/2018	Cash	AnchorVolt Industries	113.32	353.62
14312	11/21/2018	Cash	AnchorVolt Industries	340.22	1280.00
14313	11/21/2018	Cash	AnchorVolt Industries	187.70	767.40
14314	11/21/2018	Cash	AnchorVolt Industries	261.53	791.15
14315	11/21/2018	Cash	AnchorVolt Industries	427.07	1327.96
14316	11/21/2018	Cash	AnchorVolt Industries	372.85	1141.95
14317	11/21/2018	Cash	AnchorVolt Industries	378.34	1366.00
14318	11/21/2018	Cash	AnchorVolt Industries	355.41	1105.00
14319	11/21/2018	Cash	AnchorVolt Industries	841.35	2580.84
14320	11/21/2018	Cash	AnchorVolt Industries	82.29	227.04
14321	11/21/2018	Cash	AnchorVolt Industries	890.93	2751.56
14322	11/21/2018	Cash	AnchorVolt Industries	147.16	645.00
14323	11/21/2018	Cash	AnchorVolt Industries	74.19	264.90
14324	11/21/2018	Cash	AnchorVolt Industries	134.44	475.00
14325	11/21/2018	Cash	OrionVolt Systems	137.48	321.00
14326	11/21/2018	Cash	FusionAnchor Technologies	53.58	146.20
14327	11/22/2018	PowerSync	OrionVolt Systems	845.03	3486.80
14328	11/22/2018	PowerSync	OrionVolt Systems	352.88	1609.88
14329	11/22/2018	PowerSync	OrionVolt Systems	194.68	887.60
14330	11/22/2018	PowerSync	OrionVolt Systems	224.75	1039.16
14331	11/22/2018	PowerSync	OrionVolt Systems	480.88	2237.68
14332	11/22/2018	PowerSync	OrionVolt Systems	877.19	3619.60
14333	11/22/2018	PowerSync	OrionVolt Systems	152.21	1058.60
14334	11/22/2018	PowerSync	OrionVolt Systems	98.85	463.55
14335	11/22/2018	PowerSync	OrionVolt Systems	140.94	579.75
14336	11/22/2018	PowerSync	OrionVolt Systems	221.86	1078.24
14337	11/22/2018	PowerSync	OrionVolt Systems	97.64	620.80
14338	11/23/2018	ElectroSphere	HavellCore Technologies	466.04	1229.00
14339	11/23/2018	ElectroSphere	OrionVolt Systems	47.20	353.80
14340	11/23/2018	ElectroSphere	OrionVolt Systems	508.41	2672.00
14341	11/23/2018	ElectroSphere	OrionVolt Systems	658.01	2663.00
14342	11/23/2018	ElectroSphere	OrionVolt Systems	262.36	1674.75
14343	11/23/2018	ElectroSphere	OrionVolt Systems	270.52	1497.40
14344	11/23/2018	ElectroSphere	OrionVolt Systems	298.56	1389.65
14345	11/23/2018	ElectroSphere	OrionVolt Systems	401.83	1707.25
14346	11/23/2018	ElectroSphere	OrionVolt Systems	177.16	952.40
14347	11/23/2018	ElectroSphere	FusionAnchor Technologies	1276.49	9563.09
14348	11/23/2018	ElectroSphere	FusionAnchor Technologies	742.15	4049.34
14349	11/23/2018	ElectroSphere	FusionAnchor Technologies	789.15	4007.52
14350	11/23/2018	ElectroSphere	FusionAnchor Technologies	1381.54	5773.75
14351	11/23/2018	ElectroSphere	FusionAnchor Technologies	703.42	3998.52
14352	11/23/2018	ElectroSphere	FusionAnchor Technologies	665.82	3133.09
14353	11/24/2018	ElectroGlow	AnchorVolt Industries	931.02	5040.34
14354	11/24/2018	PulseCraft Depot	OrionVolt Systems	226.20	1901.00
14355	11/24/2018	Dynamo Deck	DynoVolt Engineering	56.36	576.20
14356	11/24/2018	Dynamo Deck	OrionVolt Systems	116.24	742.12
14357	11/24/2018	Dynamo Deck	OrionVolt Systems	181.44	804.44
14358	11/24/2018	Dynamo Deck	OrionVolt Systems	384.34	1766.20
14359	11/24/2018	Dynamo Deck	OrionVolt Systems	224.79	906.40
14360	11/24/2018	Dynamo Deck	OrionVolt Systems	250.01	1126.84
14361	11/24/2018	Dynamo Deck	OrionVolt Systems	211.04	1365.00
14362	11/24/2018	Dynamo Deck	OrionVolt Systems	184.50	869.80
14363	11/24/2018	Dynamo Deck	OrionVolt Systems	160.31	605.00
14364	11/24/2018	Dynamo Deck	OrionVolt Systems	174.16	947.40
14365	11/24/2018	Dynamo Deck	OrionVolt Systems	313.57	1705.60
14366	11/24/2018	Dynamo Deck	AnchorVolt Industries	1877.13	40221.00
14367	11/24/2018	ElectroMotive	AnchorVolt Industries	507.50	3174.84
14368	11/26/2018	CurrentCraft	AnchorVolt Industries	158.94	795.70
14369	11/26/2018	CurrentCraft	DynoVolt Engineering	51.40	567.20
14370	11/26/2018	CurrentCraft	BharatElectra Works	7.03	7.03
14371	11/26/2018	CurrentCraft	OrionVolt Systems	103.92	533.00
14372	11/26/2018	CurrentCraft	OrionVolt Systems	133.04	537.00
14373	11/26/2018	CurrentCraft	OrionVolt Systems	53.27	387.00
14374	11/26/2018	CurrentCraft	OrionVolt Systems	300.08	1226.00
14375	11/26/2018	CurrentCraft	OrionVolt Systems	509.47	1524.32
14376	11/26/2018	CurrentCraft	OrionVolt Systems	488.65	1625.48
14377	11/26/2018	CurrentCraft	OrionVolt Systems	235.00	1241.60
14378	11/26/2018	CurrentCraft	OrionVolt Systems	78.73	419.36
14379	11/26/2018	CurrentCraft	OrionVolt Systems	108.19	535.60
14380	11/26/2018	CurrentCraft	OrionVolt Systems	240.70	1556.00
14381	11/26/2018	CurrentCraft	OrionVolt Systems	54.37	365.90
14382	11/26/2018	Cash	AnchorVolt Industries	76.25	636.00
14383	11/26/2018	Cash	AnchorVolt Industries	515.95	3780.00
14384	11/26/2018	WattWorld	AnchorVolt Industries	152.90	784.70
14385	11/26/2018	WattWorld	AnchorVolt Industries	165.34	572.29
14386	11/26/2018	WattWorld	AnchorVolt Industries	648.91	2694.76
14387	11/26/2018	WattWorld	AnchorVolt Industries	95.20	376.57
14388	11/26/2018	WattWorld	AnchorVolt Industries	425.20	1688.04
14389	11/26/2018	WattWorld	AnchorVolt Industries	559.32	1910.80
14390	11/26/2018	WattWorld	AnchorVolt Industries	100.83	485.08
14391	11/26/2018	WattWorld	AnchorVolt Industries	813.77	2960.08
14392	11/26/2018	WattWorld	AnchorVolt Industries	408.60	1929.32
14393	11/26/2018	WattWorld	AnchorVolt Industries	1434.98	5289.40
14394	11/26/2018	WattWorld	SupraVolt Manufacturing	196.51	595.00
14395	11/26/2018	WattWorld	SupraVolt Manufacturing	-7.00	180.00
14396	11/26/2018	WattWorld	SupraVolt Manufacturing	431.44	2253.00
14397	11/26/2018	WattWorld	SupraVolt Manufacturing	301.43	1121.00
14398	11/26/2018	WattWorld	SupraVolt Manufacturing	184.36	757.00
14399	11/26/2018	WattWorld	SupraVolt Manufacturing	286.76	675.00
14400	11/26/2018	WattWorld	OrionVolt Systems	789.80	1325.50
14401	11/26/2018	WattWorld	OrionVolt Systems	1309.10	5322.00
14402	11/26/2018	WattWorld	FusionAnchor Technologies	21.11	159.39
14403	12/1/2018	ElectroVault	HavellCore Technologies	45.54	441.00
14404	12/1/2018	ElectroVault	HavellCore Technologies	47.12	444.00
14405	12/1/2018	ElectroVault	HavellCore Technologies	962.89	1653.00
